07-08-24 59.0
PPCI&N;Abrev. Net. Name;Net. Type;MCC;MNC;Country Initials;Organisation;Network;SIM;Last Update
BATELCO;BATELCO;GSM 900;426;01;BHR;Bahrain Telecommunications Company (B.S.C.);BATELCO;8997301;2016-03-02
BATELCO;BATELCO;LTE 1800;426;01;BHR;Bahrain Telecommunications Company (B.S.C.);BATELCO;8997301;2016-03-02
BTC;BTC;3G 850;364;39;BHS;The Bahamas Telecommunications Company Ltd.;The Bahamas Telecommunications Company Ltd;891282;2014-10-31
BTC;BTC;GSM 1900;364;39;BHS;The Bahamas Telecommunications Company Ltd.;The Bahamas Telecommunications Company Ltd;891282;2014-10-31
aliv;aliv;3G 1900;364;49;BHS;Aliv;aliv;8913640;2017-05-12
aliv;aliv;3G 850;364;49;BHS;Aliv;aliv;8913640;2017-05-12
aliv;aliv;LTE 2100;364;49;BHS;Aliv;aliv;8913640;2019-03-26
aliv;aliv;LTE 700;364;49;BHS;Aliv;aliv;8913640;2017-05-12
ERONET;ERONET;3G 2100;218;03;BIH;HT Eronet;ERONET;8938703;2021-06-15
ERONET;ERONET;GSM 1800;218;03;BIH;HT Eronet;ERONET;8938703;2021-06-15
ERONET;ERONET;GSM 900;218;03;BIH;HT Eronet;ERONET;8938703;2021-06-15
m:tel;m:tel;3G 2100;218;05;BIH;m:tel;m:tel;8938705;2015-10-26
m:tel;m:tel;GSM 1800;218;05;BIH;m:tel;m:tel;8938705;2015-10-26
m:tel;m:tel;GSM 900;218;05;BIH;m:tel;m:tel;8938705;2015-10-26
BH Mobile;BHMOBILE;3G 2100;218;90;BIH;BH Telecom JSC Sarajevo;BH Mobile;8938701;2016-03-16
BH Mobile;BHMOBILE;3G 900;218;90;BIH;BH Telecom JSC Sarajevo;BH Mobile;8938701;2019-06-03
BH Mobile;BHMOBILE;GSM 1800;218;90;BIH;BH Telecom JSC Sarajevo;BH Mobile;8938701;2016-03-16
BH Mobile;BHMOBILE;GSM 900;218;90;BIH;BH Telecom JSC Sarajevo;BH Mobile;8938701;2016-03-16
BH Mobile;BHMOBILE;LTE 1800;218;90;BIH;BH Telecom JSC Sarajevo;BH Mobile;8938701;2019-06-03
BH Mobile;BHMOBILE;LTE 800;218;90;BIH;BH Telecom JSC Sarajevo;BH Mobile;8938701;2019-06-03
life:) BY;life:)BY;3G 2100;257;04;BLR;life:);Belarusian Telecommunications Network CJSC;8937503;2015-09-02
life:) BY;life:)BY;GSM 1800;257;04;BLR;life:);Belarusian Telecommunications Network CJSC;8937503;2015-09-02
life:) BY;life:)BY;GSM 900;257;04;BLR;life:);Belarusian Telecommunications Network CJSC;8937503;2015-09-02
life:) BY;life:)BY;LTE 1800;257;04;BLR;life:);Belarusian Telecommunications Network CJSC;8937503;2018-02-07
MTS BY;MTS BY;2G-GSM DCS 1800;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;2G-GSM GSM 900;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;3G-UTRA/FDD 1 - IMT 2.1 GHz;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;3G-UTRA/FDD 8 - 900 MHz;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;3G-UTRA/TDD None;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;4G-E-UTRAN 20 - 800 MHz EDD;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;4G-E-UTRAN 3 - DCS 1800;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;4G-E-UTRAN 7 - 2.6 GHz;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;4G-E-UTRAN-MIoT-LTE-M None;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;4G-E-UTRAN-MIoT-NB-IoT 8 - 900 MHz;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
MTS BY;MTS BY;5G NR None;257;02;BLR;JLLC Mobile TeleSystems;MTS BY;8937502;2024-02-01
BY VELCOM;VELCOM;3G 2100;257;01;BLR;Unitary enterprise A1;VELCOM;8937501;2016-03-16
BY VELCOM;VELCOM;3G 900;257;01;BLR;Unitary enterprise A1;VELCOM;8937501;2016-03-16
BY VELCOM;VELCOM;GSM 1800;257;01;BLR;Unitary enterprise A1;VELCOM;8937501;2016-03-16
BY VELCOM;VELCOM;GSM 900;257;01;BLR;Unitary enterprise A1;VELCOM;8937501;2016-03-16
BTL;BTL;3G 1900;702;67;BLZ;DigiCell;Belize Telecommunications;8950167;2016-11-29
BTL;BTL;3G 850;702;67;BLZ;DigiCell;Belize Telecommunications;8950167;2016-11-29
BTL;BTL;GSM 1900;702;67;BLZ;DigiCell;Belize Telecommunications;8950167;2012-05-09
BTL;BTL;GSM 850;702;67;BLZ;DigiCell;Belize Telecommunications;8950167;2016-11-29
BTL;BTL;LTE 1900;702;67;BLZ;DigiCell;Belize Telecommunications;8950167;2017-03-14
BTL;BTL;LTE 700;702;67;BLZ;DigiCell;Belize Telecommunications;8950167;2017-03-13
Smart;Smart;LTE 700;702;69;BLZ;Smart Belize;Speednet Communications Ltd;8950169;2016-03-16
CELLONE;CELLONE;3G 850;350;000;BMU;One Communications;CELLONE;8901350;2015-08-17
CELLONE;CELLONE;GSM 1900;350;000;BMU;One Communications;CELLONE;8901350;2015-08-17
BOMOV;EMOVIL;3G 850;736;02;BOL;Entel S.A.;Entel;8959102;2015-08-10
BOMOV;EMOVIL;GSM 1800;736;02;BOL;Entel S.A.;Entel;8959102;2015-08-10
BOMOV;EMOVIL;GSM 900;736;02;BOL;Entel S.A.;Entel;8959102;2015-08-10
VIVA;VIVA;GSM 1900;736;01;BOL;Nuevatel PCS de Bolivia S.A.;Nuevatel PCS De Bolivia;8959101;2015-12-11
TIGO;TIGO;3G 1900;736;03;BOL;Tigo Bolivia;TIGO;8959103;2017-10-10
TIGO;TIGO;3G 850;736;03;BOL;Tigo Bolivia;TIGO ;8959103;2017-10-10
TIGO;TIGO;GSM 850;736;03;BOL;Tigo Bolivia;TIGO;8959103;2017-10-10
TIGO;TIGO;LTE 700;736;03;BOL;Tigo Bolivia;TIGO;8959103;2017-10-10
VIVO;VIVO;3G 2100;724;23;BRA;Vivo;Vivo;895523;2014-11-18
VIVO;VIVO;3G 850;724;23;BRA;Vivo;Vivo;895523;2014-11-18
VIVO;VIVO;GSM 1800;724;23;BRA;Vivo;Vivo;895523;2014-11-18
VIVO;VIVO;GSM 850;724;23;BRA;Vivo;Vivo;895523;2014-11-18
VIVO;VIVO;GSM 900;724;23;BRA;Vivo;Vivo;895523;2014-11-18
VIVO;VIVO;LTE 2600;724;23;BRA;Vivo;Vivo;895523;2014-11-18
VIVO;VIVO;LTE 700;724;23;BRA;Vivo;Vivo;895523;2014-11-18
VIVO;VIVO;3G 2100;724;10;BRA;Vivo;Vivo;895510;2014-11-18
VIVO;VIVO;3G 850;724;10;BRA;Vivo;Vivo;895510;2014-11-18
VIVO;VIVO;GSM 1800;724;10;BRA;Vivo;Vivo;895510;2014-11-18
VIVO;VIVO;GSM 1900;724;10;BRA;Vivo;Vivo;895510;2014-11-18
VIVO;VIVO;GSM 850;724;10;BRA;Vivo;Vivo;895510;2014-11-18
VIVO;VIVO;LTE 2600;724;10;BRA;Vivo;Vivo;895510;2014-11-18
VIVO;VIVO;LTE 700;724;10;BRA;Vivo;Vivo;895510;2014-11-18
VIVO;VIVO;3G 2100;724;06;BRA;Vivo;Vivo;895506;2014-11-18
VIVO;VIVO;3G 850;724;06;BRA;Vivo;Vivo;895506;2014-11-18
VIVO;VIVO;GSM 1800;724;06;BRA;Vivo;Vivo;895506;2014-11-18
VIVO;VIVO;GSM 1900;724;06;BRA;Vivo;Vivo;895506;2014-11-18
VIVO;VIVO;GSM 850;724;06;BRA;Vivo;Vivo;895506;2014-11-18
VIVO;VIVO;GSM 900;724;06;BRA;Vivo;Vivo;895506;2014-11-18
VIVO;VIVO;LTE 2600;724;06;BRA;Vivo;Vivo;895506;2014-11-18
VIVO;VIVO;LTE 700;724;06;BRA;Vivo;Vivo;895506;2014-11-18
VIVO;VIVO;3G 2100;724;11;BRA;Vivo;Vivo;895511;2014-11-18
VIVO;VIVO;3G 850;724;11;BRA;Vivo;Vivo;895511;2014-11-18
VIVO;VIVO;GSM 1800;724;11;BRA;Vivo;Vivo;895511;2014-11-18
VIVO;VIVO;GSM 1900;724;11;BRA;Vivo;Vivo;895511;2014-11-18
VIVO;VIVO;GSM 850;724;11;BRA;Vivo;Vivo;895511;2014-11-18
VIVO;VIVO;GSM 900;724;11;BRA;Vivo;Vivo;895511;2014-11-18
VIVO;VIVO;LTE 2600;724;11;BRA;Vivo;Vivo;895511;2014-11-18
VIVO;VIVO;LTE 700;724;11;BRA;Vivo;Vivo;895511;2014-11-18
Algar Telecom;Algar;GSM 1800;724;33;BRA;Algar Telecom;Algar Telecom;895533;2014-05-07
Algar Telecom;Algar;GSM 900;724;33;BRA;Algar Telecom;Algar Telecom;895533;2014-05-07
Algar Telecom;Algar;GSM 1800;724;34;BRA;Algar Telecom;Algar Telecom;895534;2014-05-07
Algar Telecom;Algar;GSM 900;724;34;BRA;Algar Telecom;Algar Telecom;895534;2014-05-07
Algar Telecom;Algar;LTE 1800;724;34;BRA;Algar Telecom;Algar Telecom;895534;2019-06-20
Algar Telecom;Algar;GSM 1800;724;32;BRA;Algar Telecom;Algar Telecom;895532;2019-07-10
Algar Telecom;Algar;GSM 900;724;32;BRA;Algar Telecom;Algar Telecom;895532;2019-07-10
Claro BRA;Claro;3G 2100;724;05;BRA;Claro Brazil;Claro;8955053;2016-03-16
Claro BRA;Claro;3G 850;724;05;BRA;Claro Brazil;Claro;8955053;2016-03-16
Claro BRA;Claro;GSM 1800;724;05;BRA;Claro Brazil;Claro;8955050;2016-03-16
Claro BRA;Claro;GSM 900;724;05;BRA;Claro Brazil;Claro;8955050;2016-03-16
Claro BRA;Claro;LTE 2600;724;05;BRA;Claro Brazil;Claro;8955053;2016-03-16
TIM BRA;TIM;3G 2100;724;04;BRA;TIM S.A.;TIM BRASIL;895504;2016-03-02
TIM BRA;TIM;3G 850;724;04;BRA;TIM S.A.;TIM BRASIL;895504;2016-03-02
TIM BRA;TIM;GSM 1800;724;04;BRA;TIM S.A.;TIM BRASIL;895504;2016-03-02
TIM BRA;TIM;3G 2100;724;02;BRA;TIM S.A.;TIM BRASIL;895502;2016-03-02
TIM BRA;TIM;3G 850;724;02;BRA;TIM S.A.;TIM BRASIL;895502;2016-03-02
TIM BRA;TIM;GSM 1800;724;02;BRA;TIM S.A.;TIM BRASIL;895502;2016-03-02
TIM BRA;TIM;3G 2100;724;03;BRA;TIM S.A.;TIM BRASIL;895503;2016-03-02
TIM BRA;TIM;3G 850;724;03;BRA;TIM S.A.;TIM BRASIL;895503;2016-03-02
TIM BRA;TIM;GSM 1800;724;03;BRA;TIM S.A.;TIM BRASIL;895503;2016-03-02
DIGICEL;DIGICEL;3G 2100;342;750;BRB;Digicel (Barbados) Limited;DIGICEL;890105;2015-08-18
DIGICEL;DIGICEL;GSM 1800;342;750;BRB;Digicel (Barbados) Limited;DIGICEL;890105;2015-08-18
DIGICEL;DIGICEL;GSM 1900;342;750;BRB;Digicel (Barbados) Limited;DIGICEL;890105;2015-08-18
DIGICEL;DIGICEL;GSM 900;342;750;BRB;Digicel (Barbados) Limited;DIGICEL;890105;2015-08-18
FLOW;FLOW;GSM 1900;342;600;BRB;FLOW Barbados;FLOW;8901012;2016-08-22
PCSB;PCSB;3G 2100;528;02;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
PCSB;PCSB;3G 900;528;02;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
PCSB;PCSB;GSM 400;528;02;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
PCSB;PCSB;LTE 1800;528;02;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
PCSB;PCSB;LTE 2100;528;02;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
DSTCom;DSTCom;3G 2100;528;11;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
DSTCom;DSTCom;3G 900;528;11;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
DSTCom;DSTCom;GSM 400;528;11;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
DSTCom;DSTCom;LTE 1800;528;11;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
DSTCom;DSTCom;LTE 2100;528;11;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
Imagine;Imagine;3G 2100;528;01;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
Imagine;Imagine;3G 900;528;01;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
Imagine;Imagine;GSM 400;528;01;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
Imagine;Imagine;LTE 1800;528;01;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
Imagine;Imagine;LTE 2100;528;01;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
UNN;UNN;3G 2100;528;03;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
UNN;UNN;3G 900;528;03;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
UNN;UNN;GSM 400;528;03;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
UNN;UNN;LTE 1800;528;03;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
UNN;UNN;LTE 2100;528;03;BRN;UNN;Unified National Networks Sdn Bhd;89673;2020-10-30
TASHICELL;TASHICEL;GSM 1800;402;77;BTN;Tashi InfoComm Ltd, Thimphu;TASHICELL;8997577;2016-03-02
TASHICELL;TASHICEL;GSM 900;402;77;BTN;Tashi InfoComm Ltd, Thimphu;TASHICELL;8997577;2016-03-02
BT B-Mobile;B-Mobile;GSM 900;402;11;BTN;B-Mobile;B-Mobile;8997511;2012-03-13
BTC;BTC;3G 2100;652;04;BWA;btc;BTC;8926704;2020-01-05
BTC;BTC;GSM 1800;652;04;BWA;btc;BTC;8926704;2019-11-25
BTC;BTC;GSM 900;652;04;BWA;btc;BTC;8926704;2019-11-25
BTC;BTC;LTE-FDD 1800;652;04;BWA;btc;BTC;8926704;2020-01-05
BTC;BTC;LTE-FDD 1900;652;04;BWA;btc;BTC;8926704;2020-01-05
BTC;BTC;LTE-TDD 2300;652;04;BWA;btc;BTC;8926704;2020-01-05
KNET;KNET;GSM 850;302;380;CAN;K-Net;KNET Services;8901380;2015-12-11
Execulink Telecom;ETI;GSM 850;302;340;CAN;Execulink Telecom;Execulink Telecom;8901302;2015-02-04
Wightman;Wightman;GSM 850;302;940;CAN;Wightman Telecom Ltd;Wightman Telecom;8930294;2010-12-02
Eastlink;Eastlink;3G 1700;302;270;CAN;eastlink;Bragg Communications Inc;891035;2016-03-16
Eastlink;Eastlink;3G 2100;302;270;CAN;eastlink;Bragg Communications Inc;891035;2016-03-16
Eastlink;Eastlink;LTE 1700;302;270;CAN;eastlink;Bragg Communications Inc;891035;2016-03-16
Eastlink;Eastlink;LTE 2100;302;270;CAN;eastlink;Bragg Communications Inc;891035;2016-03-16
Eastlink;Eastlink;LTE 700;302;270;CAN;eastlink;Bragg Communications Inc;891035;2016-03-16
FastRoam;FastRoam;3G 1900;302;880;CAN;Sasktel;SaskTel shared with Bell & TELUS;;2016-10-26
FastRoam;FastRoam;3G 850;302;880;CAN;Sasktel;SaskTel shared with Bell & TELUS;;2016-10-26
SaskTel;SaskTel;3G 1900;302;780;CAN;Sasktel;SaskTel;89302780;2015-10-26
SaskTel;SaskTel;3G 850;302;780;CAN;Sasktel;SaskTel;89302780;2015-10-26
SaskTel;SaskTel;LTE 1900;302;780;CAN;Sasktel;SaskTel;89302780;2017-08-10
SaskTel;SaskTel;LTE 2100;302;780;CAN;Sasktel;SaskTel;89302780;2017-08-10
SaskTel;SaskTel;LTE 2600;302;780;CAN;Sasktel;SaskTel;89302780;2017-08-10
SaskTel;SaskTel;LTE 700;302;780;CAN;Sasktel;SaskTel;89302780;2017-08-10
SaskTel;SaskTel;LTE 850;302;780;CAN;Sasktel;SaskTel;89302780;2017-08-10
Videotron;CANVT;LTE 1700;302;520;CAN;Videotron;Videotron;8930250;2017-07-20
Videotron;CANVT;LTE 2600;302;520;CAN;Videotron;Videotron;8930250;2017-07-20
Videotron;CANVT;LTE 700;302;520;CAN;Videotron;Videotron;8930250;2017-07-20
Videotron;CANVT;3G 1700;302;500;CAN;Videotron;Videotron;8930250;2015-12-18
Videotron;CANVT;LTE 1700;302;500;CAN;Videotron;Videotron;8930250;2017-07-18
Videotron;CANVT;LTE 2600;302;500;CAN;Videotron;Videotron;8930250;2017-07-18
Videotron;CANVT;LTE 700;302;500;CAN;Videotron;Videotron;8930250;2017-07-20
FastRoam;FastRoam;3G 1900;302;880;CAN;Bell Mobility Inc.;Bell shared with TELUS & SaskTel;;2016-02-04
FastRoam;FastRoam;3G 850;302;880;CAN;Bell Mobility Inc.;Bell shared with TELUS & SaskTel;;2016-02-04
Bell;Bell;3G 1900;302;610;CAN;Bell Mobility Inc.;Bell Mobility;89302610;2016-02-04
Bell;Bell;3G 850;302;610;CAN;Bell Mobility Inc.;Bell Mobility;89302610;2016-02-04
Bell;Bell;LTE 1900;302;610;CAN;Bell Mobility Inc.;Bell Mobility;89302610;2016-02-04
Bell;Bell;LTE 2100;302;610;CAN;Bell Mobility Inc.;Bell Mobility;89302610;2016-02-04
Bell;Bell;LTE 2600;302;610;CAN;Bell Mobility Inc.;Bell Mobility;89302610;2016-02-04
Bell;Bell;LTE 700;302;610;CAN;Bell Mobility Inc.;Bell Mobility;89302610;2016-02-04
Bell;Bell;LTE 850;302;610;CAN;Bell Mobility Inc.;Bell Mobility;89302610;2016-12-08
Freedom;Freedom;3G 1700;302;490;CAN;Freedom Mobile;Freedom Mobile;8930249;2016-05-25
Freedom;Freedom;3G 2100;302;490;CAN;Freedom Mobile;Freedom Mobile;8930249;2017-03-16
Freedom;Freedom;LTE 1700;302;490;CAN;Freedom Mobile;Freedom Mobile;8930249;2017-03-16
Freedom;Freedom;LTE 2100;302;490;CAN;Freedom Mobile;Freedom Mobile;8930249;2017-03-16
Freedom;Freedom;LTE 2600;302;490;CAN;Freedom Mobile;Freedom Mobile;8930249;2017-12-12
FastRoam;FastRoam;3G 1900;302;880;CAN;TELUS Communications Inc.;TELUS shared with Bell & SaskTel;;2016-03-02
FastRoam;FastRoam;3G 850;302;880;CAN;TELUS Communications Inc.;TELUS shared with Bell & SaskTel;;2016-03-02
TELUS;TELUS;3G 1900;302;220;CAN;TELUS Communications Inc.;TELUS;891223;2016-03-02
TELUS;TELUS;3G 850;302;220;CAN;TELUS Communications Inc.;TELUS;891223;2016-03-02
TELUS;TELUS;LTE 1700;302;220;CAN;TELUS Communications Inc.;TELUS;891223;2016-12-07
TELUS;TELUS;LTE 2100;302;220;CAN;TELUS Communications Inc.;TELUS;891223;2016-12-07
Ice Wireless Inc;Ice;3G 850;302;620;CAN;Ice Wireless Inc.;Ice Wireless Inc;891620;2017-07-26
Ice Wireless Inc;Ice;GSM 1900;302;620;CAN;Ice Wireless Inc.;Ice Wireless Inc;891620;2017-07-26
Ice Wireless Inc;Ice;LTE 850;302;620;CAN;Ice Wireless Inc.;Ice Wireless Inc;891620;2017-07-26
Fido;Fido;GSM 1900;302;370;CAN;Rogers Communications Canada Inc.;FIDO;8930237;2016-02-04
Rogers Wireless;ROGERS;3G 1700;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2019-11-14
Rogers Wireless;ROGERS;3G 1900;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2019-11-14
Rogers Wireless;ROGERS;3G 1900;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2016-02-04
Rogers Wireless;ROGERS;3G 2100;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2019-11-14
Rogers Wireless;ROGERS;3G 2100;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2016-02-04
Rogers Wireless;ROGERS;3G 850;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2016-02-04
Rogers Wireless;ROGERS;GSM 1900;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2016-02-04
Rogers Wireless;ROGERS;GSM 850;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2016-02-04
Rogers Wireless;ROGERS;LTE 1700;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2016-02-04
Rogers Wireless;ROGERS;LTE 2100;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2016-02-04
Rogers Wireless;ROGERS;LTE-FDD 2600;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2019-11-14
Rogers Wireless;ROGERS;LTE-FDD 600;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2019-11-14
Rogers Wireless;ROGERS;LTE-FDD 700;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2019-11-14
Rogers Wireless;ROGERS;LTE-TDD 3500;302;720;CAN;Rogers Communications Canada Inc.;Rogers Wireless;8930272;2019-11-14
SSi;SSi;GSM 1800;302;480;CAN;SSi Canada;SSi;891480;2017-11-29
SSi;SSi;GSM 1900;302;480;CAN;SSi Canada;SSi;891480;2017-11-29
SSi;SSi;PCS 1800;302;480;CAN;SSi Canada;SSi;891480;2017-11-29
SSi;SSi;PCS 1900;302;480;CAN;SSi Canada;SSi;891480;2017-11-29
Cogeco;Cogeco;LTE 2600;302;150;CAN;Cogeco;Cogeco;8930215;2024-02-19
Salt;Salt;3G 2100;228;03;CHE;Salt Switzerland;Salt;894103;2015-11-03
Salt;Salt;GSM 1800;228;03;CHE;Salt Switzerland;Salt;894103;2015-11-03
Salt;Salt;LTE 1800;228;03;CHE;Salt Switzerland;Salt;894103;2015-11-03
Salt;Salt;LTE 2600;228;03;CHE;Salt Switzerland;Salt;894103;2015-11-03
Sunrise;Sunrise;3G 2100;228;02;CHE;Sunrise LLC;Sunrise;894102;2016-03-02
Sunrise;Sunrise;4G-E-UTRAN-MIoT-LTE-M 800;228;02;CHE;Sunrise LLC;Sunrise;894102;2023-05-31
Sunrise;Sunrise;4G-E-UTRAN-MIoT-NB-IoT 800;228;02;CHE;Sunrise LLC;Sunrise;894102;2023-05-31
Sunrise;Sunrise;5G NR 3500;228;02;CHE;Sunrise LLC;Sunrise;894102;2023-05-31
Sunrise;Sunrise;5G NR 900;228;02;CHE;Sunrise LLC;Sunrise;894102;2023-05-31
Sunrise;Sunrise;GSM 1800;228;02;CHE;Sunrise LLC;Sunrise;894102;2016-03-02
Sunrise;Sunrise;GSM 900;228;02;CHE;Sunrise LLC;Sunrise;894102;2016-03-02
Sunrise;Sunrise;LTE 1800;228;02;CHE;Sunrise LLC;Sunrise;894102;2017-05-10
Sunrise;Sunrise;LTE 2600;228;02;CHE;Sunrise LLC;Sunrise;894102;2017-05-10
Sunrise;Sunrise;LTE 800;228;02;CHE;Sunrise LLC;Sunrise;894102;2017-05-10
Sunrise CH;Sunrise;2G-GSM DCS 1800;228;53;CHE;Sunrise LLC;Sunrise;;2023-05-31
Sunrise CH;Sunrise;2G-GSM E-GSM 900;228;53;CHE;Sunrise LLC;Sunrise;;2023-05-31
Sunrise CH;Sunrise;3G-UTRA/FDD 1 - IMT 2.1 GHz;228;53;CHE;Sunrise LLC;Sunrise;;2023-05-31
Sunrise CH;Sunrise;3G-UTRA/FDD 8 - 900 MHz;228;53;CHE;Sunrise LLC;Sunrise;;2023-05-31
Sunrise CH;Sunrise;4G-E-UTRAN 20 - 800 MHz EDD;228;53;CHE;Sunrise LLC;Sunrise;;2023-05-31
Sunrise CH;Sunrise;4G-E-UTRAN 3 - DCS 1800;228;53;CHE;Sunrise LLC;Sunrise;;2023-05-31
Sunrise CH;Sunrise;4G-E-UTRAN 7 - 2.6 GHz;228;53;CHE;Sunrise LLC;Sunrise;;2023-05-31
Swisscom;Swisscom;3G 2100;228;01;CHE;Swisscom (Switzerland) Ltd;Swisscom;894101;2019-06-20
Swisscom;Swisscom;GSM 1800;228;01;CHE;Swisscom (Switzerland) Ltd;Swisscom;894101;2019-06-20
Swisscom;Swisscom;GSM 900;228;01;CHE;Swisscom (Switzerland) Ltd;Swisscom;894101;2019-06-20
ENTEL PCS;ENTEL;3G 1900;730;01;CHL;Entel PCS Telecomunicaciones S.A.;ENTEL PCS;895601;2016-02-04
ENTEL PCS;ENTEL;GSM 1900;730;01;CHL;Entel PCS Telecomunicaciones S.A.;ENTEL PCS;895601;2016-02-04
ENTEL PCS;ENTEL;3G 1900;730;10;CHL;Entel PCS Telecomunicaciones S.A.;ENTEL PCS;895610;2016-02-04
ENTEL PCS;ENTEL;GSM 1900;730;10;CHL;Entel PCS Telecomunicaciones S.A.;ENTEL PCS;895610;2016-02-04
Movistar;Movistar;3G 1900;730;07;CHL;Movistar Chile;Telefonica Movil de Chile;895607;2016-03-16
Movistar;Movistar;3G 850;730;07;CHL;Movistar Chile;Telefonica Movil de Chile;895607;2016-03-16
Movistar;Movistar;GSM 1900;730;07;CHL;Movistar Chile;Telefonica Movil de Chile;895607;2016-03-16
Movistar;Movistar;GSM 850;730;07;CHL;Movistar Chile;Telefonica Movil de Chile;895607;2016-03-16
Movistar;Movistar;LTE 2600;730;07;CHL;Movistar Chile;Telefonica Movil de Chile;895607;2016-03-16
Movistar;Movistar;3G 1900;730;02;CHL;Movistar Chile;Telefonica Movil de Chile;895602;2016-03-16
Movistar;Movistar;3G 850;730;02;CHL;Movistar Chile;Telefonica Movil de Chile;895602;2016-03-16
Movistar;Movistar;GSM 1900;730;02;CHL;Movistar Chile;Telefonica Movil de Chile;895602;2016-03-16
Movistar;Movistar;GSM 850;730;02;CHL;Movistar Chile;Telefonica Movil de Chile;895602;2016-03-16
Movistar;Movistar;LTE 2600;730;02;CHL;Movistar Chile;Telefonica Movil de Chile;895602;2016-03-16
CHN-CT;CT;CDMA 800;460;03;CHN;China Telecom;China Telecom;898603;2015-11-24
CHN-CT;CT;LTE-FDD 1800;460;11;CHN;China Telecom;China Telecom;898611;2015-11-24
CHN-CT;CT;LTE-FDD 1800;460;11;CHN;China Telecom;China Telecom;898603;2015-11-24
CHN-CT;CT;LTE-FDD 2100;460;11;CHN;China Telecom;China Telecom;898611;2015-11-24
CHN-CT;CT;LTE-FDD 2100;460;11;CHN;China Telecom;China Telecom;898603;2015-11-24
CHN-CT;CT;LTE-FDD 800;460;11;CHN;China Telecom;China Telecom;898611;2017-07-10
CHN-CT;CT;LTE-FDD 800;460;11;CHN;China Telecom;China Telecom;898603;2017-07-10
CHN-CT;CT;LTE-TDD 2600;460;11;CHN;China Telecom;China Telecom;898611;2017-07-10
CHN-CT;CT;LTE-TDD 2600;460;11;CHN;China Telecom;China Telecom;898603;2017-07-10
CHINA MOBILE;CMCC;GSM 1800;460;04;CHN;China Mobile;CHINA MOBILE;898600;2015-11-24
CHINA MOBILE;CMCC;GSM 1800;460;04;CHN;China Mobile;CHINA MOBILE;898602;2015-11-24
CHINA MOBILE;CMCC;GSM 1800;460;08;CHN;China Mobile;CHINA MOBILE;898600;2015-11-24
